4940;P;1154330;1
4940;P;1154331;2
4940;P;1154332;3
4940;P;1154333;4
4940;P;1154334;5
4940;P;1154335;6
4940;P;1154336;7
4940;P;1154337;8
4940;P;1154338;9
4940;P;1154339;10
4940;P;1154340;11
4940;P;1154341;12
4940;P;1154342;13
4940;P;1154343;14
4940;P;1154266;15
4940;P;1154267;16
4940;P;1154268;17
4940;P;1154269;18
4940;P;1154270;19
4940;P;1154271;20
4940;P;1154272;21
4940;P;1154279;22
4940;P;1154280;23
4940;P;1154281;24
4940;P;1154282;25
4940;P;1154283;26
4940;P;1154284;27
4940;P;1154285;28
4940;P;1154286;29
4940;P;1154287;30
4940;P;1154288;31
4940;P;1154309;32
4940;P;1154252;33
4940;P;1154310;34
4940;P;1154311;35
4940;P;1154312;36
4940;P;1154313;37
4940;P;1154314;38
4940;P;1154296;39
4940;P;1154297;40
4940;P;1154298;41
4940;P;1154299;42
4940;P;1154315;43
4940;P;1154328;44
4940;P;1154329;45
4940;P;1154258;46
4940;P;1154259;47
4940;P;1154260;48
4940;P;1154261;49
4940;P;1154262;50
4940;P;1154263;51
4940;P;1154264;52
4940;P;1154265;53
4940;P;1154273;54
4940;P;1154319;55
4940;P;1154320;56
4940;P;1154277;57
4940;P;1154278;58
4940;P;1154300;59
4940;P;1154301;60
4940;P;1154302;61
4940;P;1154303;62
4940;P;1154304;63
4940;P;1154290;64
4940;P;1154291;65
4940;P;1154292;66
4940;P;1154293;67
4940;P;1154294;68
4940;P;1154295;69
4940;P;1154307;70
4940;P;1154308;71
4940;P;1154274;72
4940;P;1154275;73
4940;P;1154276;74
4940;P;1154316;75
4940;P;1154317;76
4940;P;1154318;77
4940;P;1154305;78
4940;P;1154306;79
4940;P;1154253;80
4940;P;1154254;81
4940;P;1154255;82
4940;P;1154256;83
4940;P;1154257;84
4940;P;1154289;85
4940;P;1154321;86
4940;P;1154322;87
4940;P;1154323;88
4940;P;1154324;89
4940;P;1154325;90
4940;P;1154326;91
4940;P;1154327;92
23231;P;1154327;92
